advice_action_match,advice_deal_distance,advice_kind_match,advice_overridden_toward,advice_rank_taken,advised_kind,advised_offer_id,emitted_kind,emitted_offer_id,episode_id,focal_seat,instance_id,parse_ok,phase,round,seat,seed,turn_idx
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-bfd4be2f49,0,scorable_negotiation-L3-9a673abad3,True,turn,4,Avery,1,16
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-965952ca06,2,scorable_negotiation-L3-9a673abad3,True,turn,1,Casey,2,0
1.0,,1.0,,,accept,P8,accept,P8,scorable_negotiation-moves_chat-965952ca06,2,scorable_negotiation-L3-9a673abad3,True,turn,2,Casey,2,9
1.0,,1.0,,,accept,P8,accept,P8,scorable_negotiation-moves_chat-965952ca06,2,scorable_negotiation-L3-9a673abad3,True,turn,3,Casey,2,13
1.0,,1.0,,,accept,P8,accept,P8,scorable_negotiation-moves_chat-965952ca06,2,scorable_negotiation-L3-9a673abad3,True,turn,4,Casey,2,17
1.0,,1.0,,,accept,P9,accept,P9,scorable_negotiation-moves_chat-965952ca06,2,scorable_negotiation-L3-9a673abad3,True,final_vote,5,Casey,2,21
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-6d7dfc5c53,4,scorable_negotiation-L3-9a673abad3,True,turn,1,Ember,3,1
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-6d7dfc5c53,4,scorable_negotiation-L3-9a673abad3,True,turn,2,Ember,3,5
0.0,,1.0,,,accept,P7,accept,P4,scorable_negotiation-moves_chat-6d7dfc5c53,4,scorable_negotiation-L3-9a673abad3,True,turn,3,Ember,3,14
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-da779e3c7b,1,scorable_negotiation-L3-9a673abad3,True,turn,1,Blake,4,2
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-da779e3c7b,1,scorable_negotiation-L3-9a673abad3,True,turn,2,Blake,4,6
1.0,,1.0,,,accept,P8,accept,P8,scorable_negotiation-moves_chat-da779e3c7b,1,scorable_negotiation-L3-9a673abad3,True,turn,3,Blake,4,10
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-45f223d5c1,3,scorable_negotiation-L3-a8641f6c33,True,turn,1,Devon,0,3
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-45f223d5c1,3,scorable_negotiation-L3-a8641f6c33,True,turn,2,Devon,0,7
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-45f223d5c1,3,scorable_negotiation-L3-a8641f6c33,True,turn,3,Devon,0,11
0.0,,0.0,,,propose,,accept,P8,scorable_negotiation-moves_chat-45f223d5c1,3,scorable_negotiation-L3-a8641f6c33,True,turn,4,Devon,0,15
1.0,,1.0,,,accept,P2,accept,P2,scorable_negotiation-moves_chat-c0883a9e72,0,scorable_negotiation-L3-a8641f6c33,True,turn,1,Avery,1,4
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-c0883a9e72,0,scorable_negotiation-L3-a8641f6c33,True,turn,2,Avery,1,8
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-c0883a9e72,0,scorable_negotiation-L3-a8641f6c33,True,turn,3,Avery,1,12
0.0,,0.0,,,propose,,accept,P3,scorable_negotiation-moves_chat-c0883a9e72,0,scorable_negotiation-L3-a8641f6c33,True,turn,4,Avery,1,16
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-97a18dd28b,2,scorable_negotiation-L3-a8641f6c33,True,turn,1,Casey,2,0
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-97a18dd28b,2,scorable_negotiation-L3-a8641f6c33,True,turn,2,Casey,2,9
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-97a18dd28b,2,scorable_negotiation-L3-a8641f6c33,True,turn,3,Casey,2,13
0.0,,0.0,,,propose,,accept,P3,scorable_negotiation-moves_chat-97a18dd28b,2,scorable_negotiation-L3-a8641f6c33,True,turn,4,Casey,2,17
1.0,,1.0,,,accept,P1,accept,P1,scorable_negotiation-moves_chat-bef32291de,4,scorable_negotiation-L3-a8641f6c33,True,turn,1,Ember,3,1
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-bef32291de,4,scorable_negotiation-L3-a8641f6c33,True,turn,2,Ember,3,5
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-bef32291de,4,scorable_negotiation-L3-a8641f6c33,True,turn,3,Ember,3,14
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-bef32291de,4,scorable_negotiation-L3-a8641f6c33,True,turn,4,Ember,3,18
1.0,,1.0,,,accept,P11,accept,P11,scorable_negotiation-moves_chat-bef32291de,4,scorable_negotiation-L3-a8641f6c33,True,final_vote,5,Ember,3,22
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-098360c5df,1,scorable_negotiation-L3-a8641f6c33,True,turn,1,Blake,4,2
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-098360c5df,1,scorable_negotiation-L3-a8641f6c33,True,turn,2,Blake,4,6
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-098360c5df,1,scorable_negotiation-L3-a8641f6c33,True,turn,3,Blake,4,10
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-a73a773ff0,3,scorable_negotiation-L3-d9a0ef3c04,True,turn,1,Devon,0,3
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-a73a773ff0,3,scorable_negotiation-L3-d9a0ef3c04,True,turn,2,Devon,0,7
1.0,,1.0,,,accept,P10,accept,P10,scorable_negotiation-moves_chat-a73a773ff0,3,scorable_negotiation-L3-d9a0ef3c04,True,turn,3,Devon,0,11
1.0,,1.0,,,accept,P10,accept,P10,scorable_negotiation-moves_chat-a73a773ff0,3,scorable_negotiation-L3-d9a0ef3c04,True,turn,4,Devon,0,15
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-0c15c743ba,0,scorable_negotiation-L3-d9a0ef3c04,True,turn,1,Avery,1,4
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-0c15c743ba,0,scorable_negotiation-L3-d9a0ef3c04,True,turn,2,Avery,1,8
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-0c15c743ba,0,scorable_negotiation-L3-d9a0ef3c04,True,turn,3,Avery,1,12
1.0,,1.0,,,accept,P12,accept,P12,scorable_negotiation-moves_chat-0c15c743ba,0,scorable_negotiation-L3-d9a0ef3c04,True,turn,4,Avery,1,16
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-d27a668cc1,2,scorable_negotiation-L3-d9a0ef3c04,True,turn,1,Casey,2,0
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-d27a668cc1,2,scorable_negotiation-L3-d9a0ef3c04,True,turn,2,Casey,2,9
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-d27a668cc1,2,scorable_negotiation-L3-d9a0ef3c04,True,turn,3,Casey,2,13
1.0,,1.0,,,accept,P10,accept,P10,scorable_negotiation-moves_chat-d27a668cc1,2,scorable_negotiation-L3-d9a0ef3c04,True,turn,4,Casey,2,17
1.0,,1.0,,,accept,P12,accept,P12,scorable_negotiation-moves_chat-d27a668cc1,2,scorable_negotiation-L3-d9a0ef3c04,True,final_vote,5,Casey,2,21
1.0,,1.0,,,accept,P1,accept,P1,scorable_negotiation-moves_chat-cb5dd4d97e,4,scorable_negotiation-L3-d9a0ef3c04,True,turn,1,Ember,3,1
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-cb5dd4d97e,4,scorable_negotiation-L3-d9a0ef3c04,True,turn,2,Ember,3,5
1.0,,1.0,,,accept,P9,accept,P9,scorable_negotiation-moves_chat-cb5dd4d97e,4,scorable_negotiation-L3-d9a0ef3c04,True,turn,3,Ember,3,14
0.0,,1.0,,,accept,P9,accept,P6,scorable_negotiation-moves_chat-cb5dd4d97e,4,scorable_negotiation-L3-d9a0ef3c04,True,turn,4,Ember,3,18
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-626f8370eb,1,scorable_negotiation-L3-d9a0ef3c04,True,turn,1,Blake,4,2
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-626f8370eb,1,scorable_negotiation-L3-d9a0ef3c04,True,turn,2,Blake,4,6
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-626f8370eb,1,scorable_negotiation-L3-d9a0ef3c04,True,turn,3,Blake,4,10
0.0,,0.0,,,propose,,accept,P12,scorable_negotiation-moves_chat-626f8370eb,1,scorable_negotiation-L3-d9a0ef3c04,True,turn,4,Blake,4,19
1.0,,1.0,,,accept,P4,accept,P4,scorable_negotiation-moves_chat-7a92581fb5,4,scorable_negotiation-L4-712ba36a4f,True,turn,1,Ember,0,4
1.0,,1.0,,,accept,P6,accept,P6,scorable_negotiation-moves_chat-7a92581fb5,4,scorable_negotiation-L4-712ba36a4f,True,turn,2,Ember,0,8
1.0,,1.0,,,accept,P9,accept,P9,scorable_negotiation-moves_chat-7a92581fb5,4,scorable_negotiation-L4-712ba36a4f,True,turn,3,Ember,0,12
1.0,,1.0,,,accept,P10,accept,P10,scorable_negotiation-moves_chat-7a92581fb5,4,scorable_negotiation-L4-712ba36a4f,True,turn,4,Ember,0,16
1.0,,1.0,,,accept,P11,accept,P11,scorable_negotiation-moves_chat-7a92581fb5,4,scorable_negotiation-L4-712ba36a4f,True,final_proposal,5,Ember,0,20
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-2563a834a7,1,scorable_negotiation-L4-712ba36a4f,True,turn,1,Blake,1,0
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-2563a834a7,1,scorable_negotiation-L4-712ba36a4f,True,turn,2,Blake,1,9
0.0,3.0,1.0,8.0,,propose,,propose,,scorable_negotiation-moves_chat-2563a834a7,1,scorable_negotiation-L4-712ba36a4f,True,turn,3,Blake,1,13
0.0,,0.0,,,propose,,accept,P8,scorable_negotiation-moves_chat-2563a834a7,1,scorable_negotiation-L4-712ba36a4f,True,turn,4,Blake,1,17
1.0,,1.0,,,reject,P11,reject,P11,scorable_negotiation-moves_chat-2563a834a7,1,scorable_negotiation-L4-712ba36a4f,True,final_vote,5,Blake,1,21
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-b9fb771478,3,scorable_negotiation-L4-712ba36a4f,True,turn,1,Devon,2,1
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-b9fb771478,3,scorable_negotiation-L4-712ba36a4f,True,turn,2,Devon,2,5
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-b9fb771478,3,scorable_negotiation-L4-712ba36a4f,True,turn,3,Devon,2,14
0.0,,1.0,,,accept,P8,accept,P6,scorable_negotiation-moves_chat-b9fb771478,3,scorable_negotiation-L4-712ba36a4f,True,turn,4,Devon,2,18
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-4a2bb1786f,0,scorable_negotiation-L4-712ba36a4f,True,turn,1,Avery,3,2
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-4a2bb1786f,0,scorable_negotiation-L4-712ba36a4f,True,turn,2,Avery,3,6
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-4a2bb1786f,0,scorable_negotiation-L4-712ba36a4f,True,turn,3,Avery,3,10
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-4a2bb1786f,0,scorable_negotiation-L4-712ba36a4f,True,turn,4,Avery,3,19
1.0,,1.0,,,accept,P10,accept,P10,scorable_negotiation-moves_chat-4a2bb1786f,0,scorable_negotiation-L4-712ba36a4f,True,final_vote,5,Avery,3,23
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-a9fa4e20e3,2,scorable_negotiation-L4-712ba36a4f,True,turn,1,Casey,4,3
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-a9fa4e20e3,2,scorable_negotiation-L4-712ba36a4f,True,turn,2,Casey,4,7
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-a9fa4e20e3,2,scorable_negotiation-L4-712ba36a4f,True,turn,3,Casey,4,11
0.0,,0.0,,,propose,,accept,P6,scorable_negotiation-moves_chat-a9fa4e20e3,2,scorable_negotiation-L4-712ba36a4f,True,turn,4,Casey,4,15
1.0,,1.0,,,reject,P11,reject,P11,scorable_negotiation-moves_chat-a9fa4e20e3,2,scorable_negotiation-L4-712ba36a4f,True,final_vote,5,Casey,4,24
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-9aa8552034,4,scorable_negotiation-L4-8a29217702,True,turn,1,Ember,0,4
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-9aa8552034,4,scorable_negotiation-L4-8a29217702,True,turn,2,Ember,0,8
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-9aa8552034,4,scorable_negotiation-L4-8a29217702,True,turn,3,Ember,0,12
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-9aa8552034,4,scorable_negotiation-L4-8a29217702,True,turn,4,Ember,0,16
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-9aa8552034,4,scorable_negotiation-L4-8a29217702,True,final_proposal,5,Ember,0,20
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-9824a90002,1,scorable_negotiation-L4-8a29217702,True,turn,1,Blake,1,0
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-9824a90002,1,scorable_negotiation-L4-8a29217702,True,turn,2,Blake,1,9
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-9824a90002,1,scorable_negotiation-L4-8a29217702,True,turn,3,Blake,1,13
1.0,,1.0,,,accept,P9,accept,P9,scorable_negotiation-moves_chat-9824a90002,1,scorable_negotiation-L4-8a29217702,True,turn,4,Blake,1,17
1.0,,1.0,,,accept,P10,accept,P10,scorable_negotiation-moves_chat-9824a90002,1,scorable_negotiation-L4-8a29217702,True,final_vote,5,Blake,1,21
1.0,,1.0,,,accept,P1,accept,P1,scorable_negotiation-moves_chat-acd61f1583,3,scorable_negotiation-L4-8a29217702,True,turn,1,Devon,2,1
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-acd61f1583,3,scorable_negotiation-L4-8a29217702,True,turn,2,Devon,2,5
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-acd61f1583,3,scorable_negotiation-L4-8a29217702,True,turn,3,Devon,2,14
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-acd61f1583,3,scorable_negotiation-L4-8a29217702,True,turn,4,Devon,2,18
1.0,,1.0,,,accept,P12,accept,P12,scorable_negotiation-moves_chat-acd61f1583,3,scorable_negotiation-L4-8a29217702,True,final_vote,5,Devon,2,22
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-325ba62999,0,scorable_negotiation-L4-8a29217702,True,turn,1,Avery,3,2
1.0,,1.0,,,accept,P4,accept,P4,scorable_negotiation-moves_chat-325ba62999,0,scorable_negotiation-L4-8a29217702,True,turn,2,Avery,3,6
1.0,,1.0,,,accept,P4,accept,P4,scorable_negotiation-moves_chat-325ba62999,0,scorable_negotiation-L4-8a29217702,True,turn,3,Avery,3,10
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-325ba62999,0,scorable_negotiation-L4-8a29217702,True,turn,4,Avery,3,19
1.0,,1.0,,,reject,P7,reject,P7,scorable_negotiation-moves_chat-325ba62999,0,scorable_negotiation-L4-8a29217702,True,final_vote,5,Avery,3,23
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-da3ffe1c9b,2,scorable_negotiation-L4-8a29217702,True,turn,1,Casey,4,3
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-da3ffe1c9b,2,scorable_negotiation-L4-8a29217702,True,turn,2,Casey,4,7
1.0,,1.0,,,accept,P7,accept,P7,scorable_negotiation-moves_chat-da3ffe1c9b,2,scorable_negotiation-L4-8a29217702,True,turn,3,Casey,4,11
1.0,,1.0,,,accept,P8,accept,P8,scorable_negotiation-moves_chat-da3ffe1c9b,2,scorable_negotiation-L4-8a29217702,True,turn,4,Casey,4,15
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-883ae1bbbb,4,scorable_negotiation-L4-d49e5fe070,True,turn,1,Ember,0,4
1.0,,1.0,,,accept,P6,accept,P6,scorable_negotiation-moves_chat-883ae1bbbb,4,scorable_negotiation-L4-d49e5fe070,True,turn,2,Ember,0,8
1.0,,1.0,,,accept,P8,accept,P8,scorable_negotiation-moves_chat-883ae1bbbb,4,scorable_negotiation-L4-d49e5fe070,True,turn,3,Ember,0,12
1.0,,1.0,,,accept,P8,accept,P8,scorable_negotiation-moves_chat-883ae1bbbb,4,scorable_negotiation-L4-d49e5fe070,True,turn,4,Ember,0,16
0.0,,0.0,,,accept,P8,propose,,scorable_negotiation-moves_chat-883ae1bbbb,4,scorable_negotiation-L4-d49e5fe070,True,final_proposal,5,Ember,0,20
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-6c22728105,1,scorable_negotiation-L4-d49e5fe070,True,turn,1,Blake,1,0
1.0,,1.0,,,accept,P7,accept,P7,scorable_negotiation-moves_chat-6c22728105,1,scorable_negotiation-L4-d49e5fe070,True,turn,2,Blake,1,9
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-6c22728105,1,scorable_negotiation-L4-d49e5fe070,True,turn,3,Blake,1,13
0.0,,0.0,,,propose,,accept,P6,scorable_negotiation-moves_chat-6c22728105,1,scorable_negotiation-L4-d49e5fe070,True,turn,4,Blake,1,17
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-60edb2b116,3,scorable_negotiation-L4-d49e5fe070,True,turn,1,Devon,2,1
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-60edb2b116,3,scorable_negotiation-L4-d49e5fe070,True,turn,2,Devon,2,5
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-60edb2b116,3,scorable_negotiation-L4-d49e5fe070,True,turn,3,Devon,2,14
0.0,,0.0,,,propose,,accept,P7,scorable_negotiation-moves_chat-60edb2b116,3,scorable_negotiation-L4-d49e5fe070,True,turn,4,Devon,2,18
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-025cb4d825,0,scorable_negotiation-L4-d49e5fe070,True,turn,1,Avery,3,2
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-025cb4d825,0,scorable_negotiation-L4-d49e5fe070,True,turn,2,Avery,3,6
1.0,,1.0,,,accept,P7,accept,P7,scorable_negotiation-moves_chat-025cb4d825,0,scorable_negotiation-L4-d49e5fe070,True,turn,3,Avery,3,10
0.0,,0.0,,,propose,,accept,P5,scorable_negotiation-moves_chat-025cb4d825,0,scorable_negotiation-L4-d49e5fe070,True,turn,4,Avery,3,19
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-83c8543600,2,scorable_negotiation-L4-d49e5fe070,True,turn,1,Casey,4,3
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-83c8543600,2,scorable_negotiation-L4-d49e5fe070,True,turn,2,Casey,4,7
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-83c8543600,2,scorable_negotiation-L4-d49e5fe070,True,turn,3,Casey,4,11
1.0,,1.0,,,accept,P7,accept,P7,scorable_negotiation-moves_chat-83c8543600,2,scorable_negotiation-L4-d49e5fe070,True,turn,4,Casey,4,15
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-0c96d772ac,4,scorable_negotiation-L4-faf2ca7d47,True,turn,1,Ember,0,4
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-0c96d772ac,4,scorable_negotiation-L4-faf2ca7d47,True,turn,2,Ember,0,8
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-0c96d772ac,4,scorable_negotiation-L4-faf2ca7d47,True,turn,3,Ember,0,12
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-0c96d772ac,4,scorable_negotiation-L4-faf2ca7d47,True,turn,4,Ember,0,16
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-0c96d772ac,4,scorable_negotiation-L4-faf2ca7d47,True,final_proposal,5,Ember,0,20
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-bdfee933f7,1,scorable_negotiation-L4-faf2ca7d47,True,turn,1,Blake,1,0
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-bdfee933f7,1,scorable_negotiation-L4-faf2ca7d47,True,turn,2,Blake,1,9
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-bdfee933f7,1,scorable_negotiation-L4-faf2ca7d47,True,turn,3,Blake,1,13
1.0,,1.0,,,accept,P8,accept,P8,scorable_negotiation-moves_chat-bdfee933f7,1,scorable_negotiation-L4-faf2ca7d47,True,turn,4,Blake,1,17
1.0,,1.0,,,accept,P9,accept,P9,scorable_negotiation-moves_chat-bdfee933f7,1,scorable_negotiation-L4-faf2ca7d47,True,final_vote,5,Blake,1,21
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-0ed0959db1,3,scorable_negotiation-L4-faf2ca7d47,True,turn,1,Devon,2,1
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-0ed0959db1,3,scorable_negotiation-L4-faf2ca7d47,True,turn,2,Devon,2,5
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-0ed0959db1,3,scorable_negotiation-L4-faf2ca7d47,True,turn,3,Devon,2,14
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-0ed0959db1,3,scorable_negotiation-L4-faf2ca7d47,True,turn,4,Devon,2,18
1.0,,1.0,,,accept,P9,accept,P9,scorable_negotiation-moves_chat-0ed0959db1,3,scorable_negotiation-L4-faf2ca7d47,True,final_vote,5,Devon,2,22
1.0,,1.0,,,accept,P1,accept,P1,scorable_negotiation-moves_chat-44ba7b5006,0,scorable_negotiation-L4-faf2ca7d47,True,turn,1,Avery,3,2
1.0,,1.0,,,accept,P4,accept,P4,scorable_negotiation-moves_chat-44ba7b5006,0,scorable_negotiation-L4-faf2ca7d47,True,turn,2,Avery,3,6
1.0,,1.0,,,accept,P7,accept,P7,scorable_negotiation-moves_chat-44ba7b5006,0,scorable_negotiation-L4-faf2ca7d47,True,turn,3,Avery,3,10
0.0,,0.0,,,propose,,accept,P5,scorable_negotiation-moves_chat-44ba7b5006,0,scorable_negotiation-L4-faf2ca7d47,True,turn,4,Avery,3,19
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-9477776e83,2,scorable_negotiation-L4-faf2ca7d47,True,turn,1,Casey,4,3
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-9477776e83,2,scorable_negotiation-L4-faf2ca7d47,True,turn,2,Casey,4,7
1.0,,1.0,,,accept,P8,accept,P8,scorable_negotiation-moves_chat-9477776e83,2,scorable_negotiation-L4-faf2ca7d47,True,turn,3,Casey,4,11
1.0,0.0,1.0,,0,propose,,propose,,scorable_negotiation-moves_chat-9477776e83,2,scorable_negotiation-L4-faf2ca7d47,True,turn,4,Casey,4,15
1.0,,1.0,,,reject,P11,reject,P11,scorable_negotiation-moves_chat-9477776e83,2,scorable_negotiation-L4-faf2ca7d47,True,final_vote,5,Casey,4,24
