advice_action_match,advice_deal_distance,advice_kind_match,advice_overridden_toward,advice_rank_taken,advised_kind,advised_offer_id,emitted_kind,emitted_offer_id,episode_id,focal_seat,instance_id,n_candidates_offered,parse_ok,phase,round,seat,seed,turn_idx
0.0,,1.0,,,ranked_candidates,,accept,P2,scorable_negotiation-moves_chat-eb6b8d1113,1,scorable_negotiation-L3-9a1b1c0960,4,True,turn,2,Blake,4,6
0.0,,1.0,,,ranked_candidates,,accept,P6,scorable_negotiation-moves_chat-eb6b8d1113,1,scorable_negotiation-L3-9a1b1c0960,4,True,turn,3,Blake,4,10
1.0,,1.0,,3,ranked_candidates,,accept,P7,scorable_negotiation-moves_chat-eb6b8d1113,1,scorable_negotiation-L3-9a1b1c0960,4,True,turn,4,Blake,4,19
0.0,1.0,1.0,-32.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-2e51134450,3,scorable_negotiation-L3-9a673abad3,4,True,turn,1,Devon,0,3
0.0,1.0,1.0,-65.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-2e51134450,3,scorable_negotiation-L3-9a673abad3,3,True,turn,2,Devon,0,7
0.0,2.0,1.0,-52.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-2e51134450,3,scorable_negotiation-L3-9a673abad3,4,True,turn,3,Devon,0,11
1.0,,1.0,,3,ranked_candidates,,accept,P6,scorable_negotiation-moves_chat-2e51134450,3,scorable_negotiation-L3-9a673abad3,4,True,turn,4,Devon,0,15
1.0,1.0,1.0,,1,ranked_candidates,,propose,,scorable_negotiation-moves_chat-4cc5bcf3a3,0,scorable_negotiation-L3-9a673abad3,4,True,turn,1,Avery,1,4
0.0,,1.0,,,ranked_candidates,,accept,P5,scorable_negotiation-moves_chat-4cc5bcf3a3,0,scorable_negotiation-L3-9a673abad3,4,True,turn,2,Avery,1,8
1.0,,1.0,,3,ranked_candidates,,accept,P6,scorable_negotiation-moves_chat-4cc5bcf3a3,0,scorable_negotiation-L3-9a673abad3,4,True,turn,3,Avery,1,12
1.0,,1.0,,3,ranked_candidates,,accept,P6,scorable_negotiation-moves_chat-4cc5bcf3a3,0,scorable_negotiation-L3-9a673abad3,4,True,turn,4,Avery,1,16
0.0,2.0,1.0,0.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-018ea95864,2,scorable_negotiation-L3-9a673abad3,4,True,turn,1,Casey,2,0
0.0,,1.0,,,ranked_candidates,,accept,P7,scorable_negotiation-moves_chat-018ea95864,2,scorable_negotiation-L3-9a673abad3,4,True,turn,2,Casey,2,9
1.0,,1.0,,3,ranked_candidates,,accept,P7,scorable_negotiation-moves_chat-018ea95864,2,scorable_negotiation-L3-9a673abad3,4,True,turn,3,Casey,2,13
1.0,,1.0,,0,ranked_candidates,,accept,P7,scorable_negotiation-moves_chat-018ea95864,2,scorable_negotiation-L3-9a673abad3,3,True,turn,4,Casey,2,17
1.0,0.0,1.0,,0,ranked_candidates,,propose,,scorable_negotiation-moves_chat-2d11c182cd,4,scorable_negotiation-L3-9a673abad3,4,True,turn,1,Ember,3,1
0.0,1.0,1.0,-14.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-2d11c182cd,4,scorable_negotiation-L3-9a673abad3,3,True,turn,2,Ember,3,5
0.0,,1.0,,,ranked_candidates,,accept,P9,scorable_negotiation-moves_chat-2d11c182cd,4,scorable_negotiation-L3-9a673abad3,4,True,turn,3,Ember,3,14
1.0,0.0,1.0,,0,ranked_candidates,,propose,,scorable_negotiation-moves_chat-19df23c3bb,1,scorable_negotiation-L3-9a673abad3,4,True,turn,1,Blake,4,2
0.0,1.0,1.0,-24.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-19df23c3bb,1,scorable_negotiation-L3-9a673abad3,4,True,turn,2,Blake,4,6
0.0,1.0,1.0,-24.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-19df23c3bb,1,scorable_negotiation-L3-9a673abad3,4,True,turn,3,Blake,4,10
1.0,,1.0,,1,ranked_candidates,,accept,P2,scorable_negotiation-moves_chat-00c2fd36b3,3,scorable_negotiation-L3-a8641f6c33,4,True,turn,1,Devon,0,3
0.0,,1.0,,,ranked_candidates,,accept,P5,scorable_negotiation-moves_chat-00c2fd36b3,3,scorable_negotiation-L3-a8641f6c33,3,True,turn,2,Devon,0,7
0.0,,0.0,,,ranked_candidates,,none,,scorable_negotiation-moves_chat-00c2fd36b3,3,scorable_negotiation-L3-a8641f6c33,3,True,turn,3,Devon,0,11
0.0,1.0,1.0,-17.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-d74998f82e,0,scorable_negotiation-L3-a8641f6c33,3,True,turn,1,Avery,1,4
0.0,2.0,1.0,-34.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-d74998f82e,0,scorable_negotiation-L3-a8641f6c33,4,True,turn,2,Avery,1,8
1.0,,1.0,,3,ranked_candidates,,accept,P5,scorable_negotiation-moves_chat-d74998f82e,0,scorable_negotiation-L3-a8641f6c33,4,True,turn,3,Avery,1,12
1.0,,1.0,,3,ranked_candidates,,accept,P5,scorable_negotiation-moves_chat-d74998f82e,0,scorable_negotiation-L3-a8641f6c33,4,True,turn,4,Avery,1,16
1.0,0.0,1.0,,0,ranked_candidates,,propose,,scorable_negotiation-moves_chat-bf4baf9718,2,scorable_negotiation-L3-a8641f6c33,4,True,turn,1,Casey,2,0
0.0,2.0,1.0,-18.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-bf4baf9718,2,scorable_negotiation-L3-a8641f6c33,4,True,turn,2,Casey,2,9
0.0,,1.0,,,ranked_candidates,,accept,P2,scorable_negotiation-moves_chat-bf4baf9718,2,scorable_negotiation-L3-a8641f6c33,4,True,turn,3,Casey,2,13
1.0,,1.0,,0,ranked_candidates,,accept,P1,scorable_negotiation-moves_chat-1dbd82a7da,4,scorable_negotiation-L3-a8641f6c33,3,True,turn,1,Ember,3,1
1.0,,1.0,,0,ranked_candidates,,accept,P3,scorable_negotiation-moves_chat-1dbd82a7da,4,scorable_negotiation-L3-a8641f6c33,4,True,turn,2,Ember,3,5
1.0,,1.0,,1,ranked_candidates,,accept,P7,scorable_negotiation-moves_chat-1dbd82a7da,4,scorable_negotiation-L3-a8641f6c33,3,True,turn,3,Ember,3,14
1.0,0.0,1.0,,0,ranked_candidates,,propose,,scorable_negotiation-moves_chat-197887cc0c,1,scorable_negotiation-L3-a8641f6c33,4,True,turn,1,Blake,4,2
0.0,1.0,1.0,-9.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-197887cc0c,1,scorable_negotiation-L3-a8641f6c33,3,True,turn,2,Blake,4,6
1.0,,1.0,,1,ranked_candidates,,accept,P7,scorable_negotiation-moves_chat-197887cc0c,1,scorable_negotiation-L3-a8641f6c33,4,True,turn,3,Blake,4,10
0.0,2.0,1.0,-35.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-3db3748bf6,3,scorable_negotiation-L3-d9a0ef3c04,4,True,turn,1,Devon,0,3
0.0,,1.0,,,ranked_candidates,,accept,P4,scorable_negotiation-moves_chat-3db3748bf6,3,scorable_negotiation-L3-d9a0ef3c04,4,True,turn,2,Devon,0,7
0.0,,1.0,,,ranked_candidates,,accept,P9,scorable_negotiation-moves_chat-3db3748bf6,3,scorable_negotiation-L3-d9a0ef3c04,4,True,turn,3,Devon,0,11
1.0,,1.0,,3,ranked_candidates,,accept,P8,scorable_negotiation-moves_chat-3db3748bf6,3,scorable_negotiation-L3-d9a0ef3c04,4,True,turn,4,Devon,0,15
0.0,2.0,1.0,-57.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-63d1407673,0,scorable_negotiation-L3-d9a0ef3c04,4,True,turn,1,Avery,1,4
1.0,1.0,1.0,,2,ranked_candidates,,propose,,scorable_negotiation-moves_chat-63d1407673,0,scorable_negotiation-L3-d9a0ef3c04,4,True,turn,2,Avery,1,8
0.0,,1.0,,,ranked_candidates,,accept,P10,scorable_negotiation-moves_chat-63d1407673,0,scorable_negotiation-L3-d9a0ef3c04,4,True,turn,3,Avery,1,12
0.0,,1.0,,,ranked_candidates,,accept,P11,scorable_negotiation-moves_chat-63d1407673,0,scorable_negotiation-L3-d9a0ef3c04,3,True,turn,4,Avery,1,16
0.0,2.0,1.0,0.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-49580093f9,2,scorable_negotiation-L3-d9a0ef3c04,4,True,turn,1,Casey,2,0
0.0,2.0,1.0,-21.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-49580093f9,2,scorable_negotiation-L3-d9a0ef3c04,4,True,turn,2,Casey,2,9
0.0,3.0,1.0,-21.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-49580093f9,2,scorable_negotiation-L3-d9a0ef3c04,4,True,turn,3,Casey,2,13
0.0,,1.0,,,ranked_candidates,,accept,P10,scorable_negotiation-moves_chat-49580093f9,2,scorable_negotiation-L3-d9a0ef3c04,4,True,turn,4,Casey,2,17
1.0,0.0,1.0,,0,ranked_candidates,,propose,,scorable_negotiation-moves_chat-e9926566cf,4,scorable_negotiation-L3-d9a0ef3c04,3,True,turn,1,Ember,3,1
0.0,1.0,1.0,-26.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-e9926566cf,4,scorable_negotiation-L3-d9a0ef3c04,4,True,turn,2,Ember,3,5
0.0,,1.0,,,ranked_candidates,,accept,P5,scorable_negotiation-moves_chat-e9926566cf,4,scorable_negotiation-L3-d9a0ef3c04,4,True,turn,3,Ember,3,14
0.0,,1.0,,,ranked_candidates,,accept,P5,scorable_negotiation-moves_chat-e9926566cf,4,scorable_negotiation-L3-d9a0ef3c04,3,True,turn,4,Ember,3,18
1.0,,1.0,,0,ranked_candidates,,accept,P1,scorable_negotiation-moves_chat-e251065d18,1,scorable_negotiation-L3-d9a0ef3c04,4,True,turn,1,Blake,4,2
0.0,2.0,1.0,-23.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-e251065d18,1,scorable_negotiation-L3-d9a0ef3c04,3,True,turn,2,Blake,4,6
0.0,,1.0,,,ranked_candidates,,accept,P9,scorable_negotiation-moves_chat-e251065d18,1,scorable_negotiation-L3-d9a0ef3c04,3,True,turn,3,Blake,4,10
0.0,,1.0,,,ranked_candidates,,accept,P10,scorable_negotiation-moves_chat-e251065d18,1,scorable_negotiation-L3-d9a0ef3c04,4,True,turn,4,Blake,4,19
1.0,,1.0,,1,ranked_candidates,,accept,P4,scorable_negotiation-moves_chat-65223d5cda,4,scorable_negotiation-L4-712ba36a4f,4,True,turn,1,Ember,0,4
0.0,,1.0,,,ranked_candidates,,accept,P5,scorable_negotiation-moves_chat-65223d5cda,4,scorable_negotiation-L4-712ba36a4f,4,True,turn,2,Ember,0,8
0.0,,1.0,,,ranked_candidates,,accept,P7,scorable_negotiation-moves_chat-65223d5cda,4,scorable_negotiation-L4-712ba36a4f,4,True,turn,3,Ember,0,12
0.0,,1.0,,,ranked_candidates,,accept,P8,scorable_negotiation-moves_chat-65223d5cda,4,scorable_negotiation-L4-712ba36a4f,4,True,turn,4,Ember,0,16
1.0,0.0,1.0,,0,ranked_candidates,,propose,,scorable_negotiation-moves_chat-65223d5cda,4,scorable_negotiation-L4-712ba36a4f,4,True,final_proposal,5,Ember,0,20
1.0,0.0,1.0,,0,ranked_candidates,,propose,,scorable_negotiation-moves_chat-0e65302b5f,1,scorable_negotiation-L4-712ba36a4f,4,True,turn,1,Blake,1,0
1.0,1.0,1.0,,1,ranked_candidates,,propose,,scorable_negotiation-moves_chat-0e65302b5f,1,scorable_negotiation-L4-712ba36a4f,4,True,turn,2,Blake,1,9
1.0,,1.0,,0,ranked_candidates,,accept,P7,scorable_negotiation-moves_chat-0e65302b5f,1,scorable_negotiation-L4-712ba36a4f,4,True,turn,3,Blake,1,13
1.0,,1.0,,0,ranked_candidates,,accept,P7,scorable_negotiation-moves_chat-0e65302b5f,1,scorable_negotiation-L4-712ba36a4f,4,True,turn,4,Blake,1,17
1.0,,1.0,,,accept,P10,accept,P10,scorable_negotiation-moves_chat-0e65302b5f,1,scorable_negotiation-L4-712ba36a4f,,True,final_vote,5,Blake,1,21
1.0,0.0,1.0,,0,ranked_candidates,,propose,,scorable_negotiation-moves_chat-335e54c86b,3,scorable_negotiation-L4-712ba36a4f,3,True,turn,1,Devon,2,1
1.0,1.0,1.0,,1,ranked_candidates,,propose,,scorable_negotiation-moves_chat-335e54c86b,3,scorable_negotiation-L4-712ba36a4f,4,True,turn,2,Devon,2,5
1.0,,1.0,,1,ranked_candidates,,accept,P7,scorable_negotiation-moves_chat-335e54c86b,3,scorable_negotiation-L4-712ba36a4f,3,True,turn,3,Devon,2,14
0.0,,1.0,,,ranked_candidates,,accept,P8,scorable_negotiation-moves_chat-335e54c86b,3,scorable_negotiation-L4-712ba36a4f,3,True,turn,4,Devon,2,18
1.0,,1.0,,,accept,P10,accept,P10,scorable_negotiation-moves_chat-335e54c86b,3,scorable_negotiation-L4-712ba36a4f,,True,final_vote,5,Devon,2,22
1.0,0.0,1.0,,0,ranked_candidates,,propose,,scorable_negotiation-moves_chat-9ab85c884e,0,scorable_negotiation-L4-712ba36a4f,4,True,turn,1,Avery,3,2
0.0,1.0,1.0,-29.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-9ab85c884e,0,scorable_negotiation-L4-712ba36a4f,3,True,turn,2,Avery,3,6
0.0,,1.0,,,ranked_candidates,,accept,P7,scorable_negotiation-moves_chat-9ab85c884e,0,scorable_negotiation-L4-712ba36a4f,4,True,turn,3,Avery,3,10
1.0,,1.0,,3,ranked_candidates,,accept,P9,scorable_negotiation-moves_chat-9ab85c884e,0,scorable_negotiation-L4-712ba36a4f,4,True,turn,4,Avery,3,19
1.0,,1.0,,0,ranked_candidates,,accept,P1,scorable_negotiation-moves_chat-98c77d55e8,2,scorable_negotiation-L4-712ba36a4f,4,True,turn,1,Casey,4,3
0.0,2.0,1.0,-52.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-98c77d55e8,2,scorable_negotiation-L4-712ba36a4f,4,True,turn,2,Casey,4,7
0.0,,0.0,,,ranked_candidates,,none,,scorable_negotiation-moves_chat-98c77d55e8,2,scorable_negotiation-L4-712ba36a4f,4,True,turn,3,Casey,4,11
0.0,,1.0,,,ranked_candidates,,accept,P4,scorable_negotiation-moves_chat-98c77d55e8,2,scorable_negotiation-L4-712ba36a4f,4,True,turn,4,Casey,4,15
1.0,,1.0,,,reject,P9,reject,P9,scorable_negotiation-moves_chat-98c77d55e8,2,scorable_negotiation-L4-712ba36a4f,,True,final_vote,5,Casey,4,24
0.0,2.0,1.0,-45.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-76ea03f425,4,scorable_negotiation-L4-8a29217702,4,True,turn,1,Ember,0,4
0.0,,0.0,,,ranked_candidates,,reject,P5,scorable_negotiation-moves_chat-76ea03f425,4,scorable_negotiation-L4-8a29217702,4,True,turn,2,Ember,0,8
0.0,,1.0,,,ranked_candidates,,accept,P7,scorable_negotiation-moves_chat-76ea03f425,4,scorable_negotiation-L4-8a29217702,4,True,turn,3,Ember,0,12
1.0,0.0,1.0,,0,ranked_candidates,,propose,,scorable_negotiation-moves_chat-02bada7c80,1,scorable_negotiation-L4-8a29217702,4,True,turn,1,Blake,1,0
1.0,1.0,1.0,,1,ranked_candidates,,propose,,scorable_negotiation-moves_chat-02bada7c80,1,scorable_negotiation-L4-8a29217702,4,True,turn,2,Blake,1,9
1.0,,1.0,,3,ranked_candidates,,accept,P3,scorable_negotiation-moves_chat-02bada7c80,1,scorable_negotiation-L4-8a29217702,4,True,turn,3,Blake,1,13
1.0,,1.0,,0,ranked_candidates,,accept,P1,scorable_negotiation-moves_chat-6fb7bfd800,3,scorable_negotiation-L4-8a29217702,3,True,turn,1,Devon,2,1
1.0,2.0,1.0,,3,ranked_candidates,,propose,,scorable_negotiation-moves_chat-6fb7bfd800,3,scorable_negotiation-L4-8a29217702,4,True,turn,2,Devon,2,5
0.0,,1.0,,,ranked_candidates,,accept,P8,scorable_negotiation-moves_chat-6fb7bfd800,3,scorable_negotiation-L4-8a29217702,4,True,turn,3,Devon,2,14
0.0,,1.0,,,ranked_candidates,,accept,P8,scorable_negotiation-moves_chat-6fb7bfd800,3,scorable_negotiation-L4-8a29217702,4,True,turn,4,Devon,2,18
1.0,0.0,1.0,,0,ranked_candidates,,propose,,scorable_negotiation-moves_chat-c3990602e1,0,scorable_negotiation-L4-8a29217702,4,True,turn,1,Avery,3,2
1.0,,1.0,,0,ranked_candidates,,accept,P3,scorable_negotiation-moves_chat-c3990602e1,0,scorable_negotiation-L4-8a29217702,4,True,turn,2,Avery,3,6
1.0,,1.0,,1,ranked_candidates,,accept,P4,scorable_negotiation-moves_chat-c3990602e1,0,scorable_negotiation-L4-8a29217702,4,True,turn,3,Avery,3,10
0.0,,1.0,,,ranked_candidates,,accept,P7,scorable_negotiation-moves_chat-c3990602e1,0,scorable_negotiation-L4-8a29217702,3,True,turn,4,Avery,3,19
1.0,1.0,1.0,,2,ranked_candidates,,propose,,scorable_negotiation-moves_chat-c8ad3ebfd7,2,scorable_negotiation-L4-8a29217702,4,True,turn,1,Casey,4,3
1.0,0.0,1.0,,0,ranked_candidates,,propose,,scorable_negotiation-moves_chat-c8ad3ebfd7,2,scorable_negotiation-L4-8a29217702,3,True,turn,2,Casey,4,7
0.0,1.0,1.0,0.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-c8ad3ebfd7,2,scorable_negotiation-L4-8a29217702,3,True,turn,3,Casey,4,11
0.0,,1.0,,,ranked_candidates,,accept,P8,scorable_negotiation-moves_chat-c8ad3ebfd7,2,scorable_negotiation-L4-8a29217702,3,True,turn,4,Casey,4,15
0.0,2.0,1.0,-30.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-33d2ddda15,4,scorable_negotiation-L4-d49e5fe070,4,True,turn,1,Ember,0,4
0.0,,1.0,,,ranked_candidates,,accept,P5,scorable_negotiation-moves_chat-33d2ddda15,4,scorable_negotiation-L4-d49e5fe070,4,True,turn,2,Ember,0,8
0.0,,1.0,,,ranked_candidates,,accept,P8,scorable_negotiation-moves_chat-33d2ddda15,4,scorable_negotiation-L4-d49e5fe070,4,True,turn,3,Ember,0,12
0.0,,1.0,,,ranked_candidates,,accept,P8,scorable_negotiation-moves_chat-33d2ddda15,4,scorable_negotiation-L4-d49e5fe070,4,True,turn,4,Ember,0,16
1.0,1.0,1.0,,2,ranked_candidates,,propose,,scorable_negotiation-moves_chat-cad30bc706,1,scorable_negotiation-L4-d49e5fe070,4,True,turn,1,Blake,1,0
0.0,,1.0,,,ranked_candidates,,accept,P6,scorable_negotiation-moves_chat-cad30bc706,1,scorable_negotiation-L4-d49e5fe070,4,True,turn,2,Blake,1,9
1.0,,1.0,,1,ranked_candidates,,accept,P6,scorable_negotiation-moves_chat-cad30bc706,1,scorable_negotiation-L4-d49e5fe070,4,True,turn,3,Blake,1,13
0.0,,1.0,,,ranked_candidates,,accept,P7,scorable_negotiation-moves_chat-cad30bc706,1,scorable_negotiation-L4-d49e5fe070,3,True,turn,4,Blake,1,17
1.0,,1.0,,,accept,P8,accept,P8,scorable_negotiation-moves_chat-cad30bc706,1,scorable_negotiation-L4-d49e5fe070,,True,final_vote,5,Blake,1,21
1.0,0.0,1.0,,0,ranked_candidates,,propose,,scorable_negotiation-moves_chat-a21ac7267d,3,scorable_negotiation-L4-d49e5fe070,4,True,turn,1,Devon,2,1
1.0,,1.0,,3,ranked_candidates,,accept,P4,scorable_negotiation-moves_chat-a21ac7267d,3,scorable_negotiation-L4-d49e5fe070,4,True,turn,2,Devon,2,5
1.0,,1.0,,3,ranked_candidates,,accept,P6,scorable_negotiation-moves_chat-a21ac7267d,3,scorable_negotiation-L4-d49e5fe070,4,True,turn,3,Devon,2,14
1.0,0.0,1.0,,0,ranked_candidates,,propose,,scorable_negotiation-moves_chat-09340237d2,0,scorable_negotiation-L4-d49e5fe070,4,True,turn,1,Avery,3,2
0.0,1.0,1.0,-18.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-09340237d2,0,scorable_negotiation-L4-d49e5fe070,3,True,turn,2,Avery,3,6
1.0,,1.0,,1,ranked_candidates,,accept,P5,scorable_negotiation-moves_chat-09340237d2,0,scorable_negotiation-L4-d49e5fe070,3,True,turn,3,Avery,3,10
1.0,,1.0,,2,ranked_candidates,,accept,P6,scorable_negotiation-moves_chat-09340237d2,0,scorable_negotiation-L4-d49e5fe070,3,True,turn,4,Avery,3,19
1.0,0.0,1.0,,0,ranked_candidates,,propose,,scorable_negotiation-moves_chat-e5662fe1c4,2,scorable_negotiation-L4-d49e5fe070,3,True,turn,1,Casey,4,3
0.0,,1.0,,,ranked_candidates,,accept,P4,scorable_negotiation-moves_chat-e5662fe1c4,2,scorable_negotiation-L4-d49e5fe070,3,True,turn,2,Casey,4,7
1.0,1.0,1.0,,2,ranked_candidates,,propose,,scorable_negotiation-moves_chat-e5662fe1c4,2,scorable_negotiation-L4-d49e5fe070,3,True,turn,3,Casey,4,11
1.0,2.0,1.0,,3,ranked_candidates,,propose,,scorable_negotiation-moves_chat-3e58c34af3,4,scorable_negotiation-L4-faf2ca7d47,4,True,turn,1,Ember,0,4
0.0,,0.0,,,ranked_candidates,,reject,P2,scorable_negotiation-moves_chat-3e58c34af3,4,scorable_negotiation-L4-faf2ca7d47,4,True,turn,2,Ember,0,8
0.0,,0.0,,,ranked_candidates,,reject,P3,scorable_negotiation-moves_chat-3e58c34af3,4,scorable_negotiation-L4-faf2ca7d47,4,True,turn,3,Ember,0,12
0.0,,1.0,,,ranked_candidates,,accept,P6,scorable_negotiation-moves_chat-3e58c34af3,4,scorable_negotiation-L4-faf2ca7d47,4,True,turn,4,Ember,0,16
1.0,0.0,1.0,,0,ranked_candidates,,propose,,scorable_negotiation-moves_chat-063abc93f3,1,scorable_negotiation-L4-faf2ca7d47,4,True,turn,1,Blake,1,0
0.0,1.0,1.0,-21.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-063abc93f3,1,scorable_negotiation-L4-faf2ca7d47,4,True,turn,2,Blake,1,9
1.0,,1.0,,0,ranked_candidates,,accept,P3,scorable_negotiation-moves_chat-063abc93f3,1,scorable_negotiation-L4-faf2ca7d47,3,True,turn,3,Blake,1,13
0.0,,1.0,,,ranked_candidates,,accept,P7,scorable_negotiation-moves_chat-063abc93f3,1,scorable_negotiation-L4-faf2ca7d47,3,True,turn,4,Blake,1,17
0.0,1.0,1.0,0.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-7ac43d4c72,3,scorable_negotiation-L4-faf2ca7d47,4,True,turn,1,Devon,2,1
1.0,0.0,1.0,,0,ranked_candidates,,propose,,scorable_negotiation-moves_chat-7ac43d4c72,3,scorable_negotiation-L4-faf2ca7d47,4,True,turn,2,Devon,2,5
0.0,1.0,1.0,-24.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-7ac43d4c72,3,scorable_negotiation-L4-faf2ca7d47,4,True,turn,3,Devon,2,14
0.0,,1.0,,,ranked_candidates,,accept,P4,scorable_negotiation-moves_chat-7ac43d4c72,3,scorable_negotiation-L4-faf2ca7d47,4,True,turn,4,Devon,2,18
1.0,0.0,1.0,,0,ranked_candidates,,propose,,scorable_negotiation-moves_chat-41dfc985f5,0,scorable_negotiation-L4-faf2ca7d47,3,True,turn,1,Avery,3,2
0.0,,1.0,,,ranked_candidates,,accept,P5,scorable_negotiation-moves_chat-41dfc985f5,0,scorable_negotiation-L4-faf2ca7d47,4,True,turn,2,Avery,3,6
0.0,2.0,1.0,-22.0,,ranked_candidates,,propose,,scorable_negotiation-moves_chat-41dfc985f5,0,scorable_negotiation-L4-faf2ca7d47,3,True,turn,3,Avery,3,10
0.0,,1.0,,,ranked_candidates,,accept,P6,scorable_negotiation-moves_chat-41dfc985f5,0,scorable_negotiation-L4-faf2ca7d47,3,True,turn,4,Avery,3,19
1.0,,1.0,,,accept,P11,accept,P11,scorable_negotiation-moves_chat-41dfc985f5,0,scorable_negotiation-L4-faf2ca7d47,,True,final_vote,5,Avery,3,23
1.0,0.0,1.0,,0,ranked_candidates,,propose,,scorable_negotiation-moves_chat-6fbc8b84b6,2,scorable_negotiation-L4-faf2ca7d47,4,True,turn,1,Casey,4,3
1.0,1.0,1.0,,2,ranked_candidates,,propose,,scorable_negotiation-moves_chat-6fbc8b84b6,2,scorable_negotiation-L4-faf2ca7d47,3,True,turn,2,Casey,4,7
1.0,,1.0,,2,ranked_candidates,,accept,P9,scorable_negotiation-moves_chat-6fbc8b84b6,2,scorable_negotiation-L4-faf2ca7d47,4,True,turn,3,Casey,4,11
0.0,,1.0,,,ranked_candidates,,accept,P10,scorable_negotiation-moves_chat-6fbc8b84b6,2,scorable_negotiation-L4-faf2ca7d47,3,True,turn,4,Casey,4,15
1.0,,1.0,,,accept,P11,accept,P11,scorable_negotiation-moves_chat-6fbc8b84b6,2,scorable_negotiation-L4-faf2ca7d47,,True,final_vote,5,Casey,4,24
